state_name,district,year,commodity_name,production
Karnataka,GULBARGA,2005,Dry chillies,6915.0
Karnataka,GULBARGA,2005,Groundnut,12419.0
Karnataka,GULBARGA,2005,Horse-gram,672.0
Karnataka,GULBARGA,2005,Jowar,6663.0
Karnataka,GULBARGA,2005,Maize,11596.0
Karnataka,GULBARGA,2005,Moong(Green Gram),23365.0
Karnataka,GULBARGA,2005,Niger seed,196.0
Karnataka,GULBARGA,2005,Onion,4836.0
Karnataka,GULBARGA,2005,Other Kharif pulses,281.0
Karnataka,GULBARGA,2005,Potato,7.0
Karnataka,GULBARGA,2005,Ragi,7.0
Karnataka,GULBARGA,2005,Rice,129091.0
Karnataka,GULBARGA,2005,Sesamum,12982.0
Karnataka,GULBARGA,2005,Small millets,381.0
Karnataka,GULBARGA,2005,Soyabean,463.0
Karnataka,GULBARGA,2005,Sunflower,48043.0
Karnataka,GULBARGA,2005,Urad,11051.0
Karnataka,GULBARGA,2005,Dry chillies,228.0
Karnataka,GULBARGA,2005,Gram,83283.0
Karnataka,GULBARGA,2005,Groundnut,36587.0
Karnataka,GULBARGA,2005,Horse-gram,323.0
Karnataka,GULBARGA,2005,Jowar,252008.0
Karnataka,GULBARGA,2005,Linseed,216.0
Karnataka,GULBARGA,2005,Maize,566.0
Karnataka,GULBARGA,2005,Onion,28433.0
Karnataka,GULBARGA,2005,Other  Rabi pulses,5.0
Karnataka,GULBARGA,2005,Potato,127.0
Karnataka,GULBARGA,2005,Rapeseed &Mustard,69.0
Karnataka,GULBARGA,2005,Rice,10745.0
Karnataka,GULBARGA,2005,Safflower,10882.0
Karnataka,GULBARGA,2005,Sunflower,27093.0
Karnataka,GULBARGA,2005,Wheat,15003.0
Karnataka,GULBARGA,2005,Dry chillies,190.0
Karnataka,GULBARGA,2005,Jowar,158.0
Karnataka,GULBARGA,2005,Maize,887.0
Karnataka,GULBARGA,2005,Onion,1469.0
Karnataka,GULBARGA,2005,Rice,109650.0
Karnataka,GULBARGA,2005,Sunflower,873.0
Karnataka,GULBARGA,2005,Banana,20523.0
Karnataka,GULBARGA,2005,Coconut ,3245.0
Karnataka,GULBARGA,2005,Coriander,19.0
Karnataka,GULBARGA,2005,Cotton(lint),103776.0
Karnataka,GULBARGA,2005,Dry ginger,78.0
Karnataka,GULBARGA,2005,Garlic,78.0
Karnataka,GULBARGA,2005,Mesta,1681.0
Karnataka,GULBARGA,2005,Sugarcane,273235.0
Karnataka,GULBARGA,2005,Sweet potato,126.0
Karnataka,GULBARGA,2005,Turmeric,1144.0
Karnataka,GULBARGA,2006,Arhar/Tur,163528.0
Karnataka,GULBARGA,2006,Bajra,43042.0
Karnataka,GULBARGA,2006,Castor seed,144.0
Karnataka,GULBARGA,2006,Gram,9920.0
Karnataka,GULBARGA,2006,Groundnut,6495.0
Karnataka,GULBARGA,2006,Horse-gram,431.0
Karnataka,GULBARGA,2006,Jowar,5693.0
Karnataka,GULBARGA,2006,Maize,3015.0
Karnataka,GULBARGA,2006,Moong(Green Gram),11190.0
Karnataka,GULBARGA,2006,Niger seed,176.0
Karnataka,GULBARGA,2006,Other Kharif pulses,951.0
Karnataka,GULBARGA,2006,Rapeseed &Mustard,1.0
Karnataka,GULBARGA,2006,Rice,107324.0
Karnataka,GULBARGA,2006,Sesamum,6770.0
Karnataka,GULBARGA,2006,Small millets,104.0
Karnataka,GULBARGA,2006,Soyabean,536.0
Karnataka,GULBARGA,2006,Sunflower,15620.0
Karnataka,GULBARGA,2006,Urad,9920.0
Karnataka,GULBARGA,2006,Bajra,4.0
Karnataka,GULBARGA,2006,Gram,81566.0
Karnataka,GULBARGA,2006,Groundnut,18072.0
Karnataka,GULBARGA,2006,Horse-gram,239.0
Karnataka,GULBARGA,2006,Jowar,222336.0
Karnataka,GULBARGA,2006,Linseed,211.0
Karnataka,GULBARGA,2006,Maize,293.0
Karnataka,GULBARGA,2006,Other  Rabi pulses,19.0
Karnataka,GULBARGA,2006,Rice,5543.0
Karnataka,GULBARGA,2006,Safflower,8420.0
Karnataka,GULBARGA,2006,Sunflower,17603.0
Karnataka,GULBARGA,2006,Wheat,12674.0
Karnataka,GULBARGA,2006,Jowar,86.0
Karnataka,GULBARGA,2006,Maize,1022.0
Karnataka,GULBARGA,2006,Rice,75944.0
Karnataka,GULBARGA,2006,Sunflower,854.0
Karnataka,GULBARGA,2006,Banana,25622.0
Karnataka,GULBARGA,2006,Coconut ,3009.0
Karnataka,GULBARGA,2006,Coriander,5.0
Karnataka,GULBARGA,2006,Cotton(lint),85067.0
Karnataka,GULBARGA,2006,Dry chillies,7443.0
Karnataka,GULBARGA,2006,Dry ginger,104.0
Karnataka,GULBARGA,2006,Garlic,75.0
Karnataka,GULBARGA,2006,Mesta,1859.0
Karnataka,GULBARGA,2006,Onion,19607.0
Karnataka,GULBARGA,2006,Potato,247.0
Karnataka,GULBARGA,2006,Sugarcane,324064.0
Karnataka,GULBARGA,2006,Sweet potato,40.0
Karnataka,GULBARGA,2006,Turmeric,614.0
Karnataka,GULBARGA,2007,Arhar/Tur,302817.0
Karnataka,GULBARGA,2007,Bajra,48530.0
Karnataka,GULBARGA,2007,Castor seed,59.0
Karnataka,GULBARGA,2007,Dry chillies,8131.0
Karnataka,GULBARGA,2007,Groundnut,12907.0
Karnataka,GULBARGA,2007,Horse-gram,539.0
Karnataka,GULBARGA,2007,Jowar,9060.0
Karnataka,GULBARGA,2007,Maize,4887.0
Karnataka,GULBARGA,2007,Moong(Green Gram),30421.0
Karnataka,GULBARGA,2007,Niger seed,407.0
Karnataka,GULBARGA,2007,Onion,9055.0
Karnataka,GULBARGA,2007,Other Kharif pulses,719.0
Karnataka,GULBARGA,2007,Potato,145.0
Karnataka,GULBARGA,2007,Rapeseed &Mustard,3.0
Karnataka,GULBARGA,2007,Rice,141389.0
Karnataka,GULBARGA,2007,Sesamum,9310.0
Karnataka,GULBARGA,2007,Small millets,105.0
Karnataka,GULBARGA,2007,Soyabean,341.0
Karnataka,GULBARGA,2007,Sunflower,33263.0
Karnataka,GULBARGA,2007,Urad,34345.0
Karnataka,GULBARGA,2007,Bajra,2.0
Karnataka,GULBARGA,2007,Dry chillies,70.0
Karnataka,GULBARGA,2007,Gram,94324.0
Karnataka,GULBARGA,2007,Groundnut,26538.0
Karnataka,GULBARGA,2007,Horse-gram,288.0
Karnataka,GULBARGA,2007,Jowar,245291.0
Karnataka,GULBARGA,2007,Linseed,158.0
Karnataka,GULBARGA,2007,Maize,955.0
Karnataka,GULBARGA,2007,Onion,18001.0
Karnataka,GULBARGA,2007,Other  Rabi pulses,13.0
Karnataka,GULBARGA,2007,Potato,62.0
Karnataka,GULBARGA,2007,Rice,5477.0
Karnataka,GULBARGA,2007,Safflower,7734.0
Karnataka,GULBARGA,2007,Sunflower,13711.0
Karnataka,GULBARGA,2007,Wheat,17282.0
Karnataka,GULBARGA,2007,Dry chillies,146.0
Karnataka,GULBARGA,2007,Jowar,29.0
Karnataka,GULBARGA,2007,Maize,1027.0
Karnataka,GULBARGA,2007,Onion,777.0
Karnataka,GULBARGA,2007,Rice,76379.0
Karnataka,GULBARGA,2007,Sunflower,1366.0
Karnataka,GULBARGA,2007,Banana,22293.0
Karnataka,GULBARGA,2007,Coconut ,2887.0
Karnataka,GULBARGA,2007,Coriander,3.0
Karnataka,GULBARGA,2007,Cotton(lint),106214.0
Karnataka,GULBARGA,2007,Dry ginger,103.0
Karnataka,GULBARGA,2007,Garlic,6.0
Karnataka,GULBARGA,2007,Mesta,1652.0
Karnataka,GULBARGA,2007,Sugarcane,802372.0
Karnataka,GULBARGA,2007,Sweet potato,13.0
Karnataka,GULBARGA,2007,Turmeric,2489.0
Karnataka,GULBARGA,2008,Arhar/Tur,187606.0
Karnataka,GULBARGA,2008,Bajra,41894.0
Karnataka,GULBARGA,2008,Castor seed,79.0
Karnataka,GULBARGA,2008,Dry chillies,4994.0
Karnataka,GULBARGA,2008,Groundnut,9100.0
Karnataka,GULBARGA,2008,Horse-gram,363.0
Karnataka,GULBARGA,2008,Jowar,10776.0
Karnataka,GULBARGA,2008,Maize,8820.0
Karnataka,GULBARGA,2008,Moong(Green Gram),16752.0
Karnataka,GULBARGA,2008,Niger seed,421.0
Karnataka,GULBARGA,2008,Onion,3441.0
Karnataka,GULBARGA,2008,Other Kharif pulses,620.0
Karnataka,GULBARGA,2008,Potato,8.0
Karnataka,GULBARGA,2008,Rice,122202.53
Karnataka,GULBARGA,2008,Sesamum,2305.0
Karnataka,GULBARGA,2008,Soyabean,730.0
Karnataka,GULBARGA,2008,Sunflower,31709.0
Karnataka,GULBARGA,2008,Urad,17994.0
Karnataka,GULBARGA,2008,Dry chillies,103.0
Karnataka,GULBARGA,2008,Gram,113619.0
Karnataka,GULBARGA,2008,Groundnut,17647.0
Karnataka,GULBARGA,2008,Horse-gram,242.0
Karnataka,GULBARGA,2008,Jowar,301618.0
Karnataka,GULBARGA,2008,Linseed,229.0
Karnataka,GULBARGA,2008,Maize,2597.0
Karnataka,GULBARGA,2008,Onion,14014.0
Karnataka,GULBARGA,2008,Other  Rabi pulses,5.0
Karnataka,GULBARGA,2008,Potato,57.0
Karnataka,GULBARGA,2008,Rapeseed &Mustard,6.0
Karnataka,GULBARGA,2008,Rice,7980.0
Karnataka,GULBARGA,2008,Safflower,9101.0
Karnataka,GULBARGA,2008,Sunflower,19767.0
Karnataka,GULBARGA,2008,Wheat,22229.0
Karnataka,GULBARGA,2008,Bajra,61.0
Karnataka,GULBARGA,2008,Dry chillies,194.0
Karnataka,GULBARGA,2008,Jowar,100.0
Karnataka,GULBARGA,2008,Maize,2741.0
Karnataka,GULBARGA,2008,Onion,676.0
Karnataka,GULBARGA,2008,Rice,86388.0
Karnataka,GULBARGA,2008,Sunflower,540.0
Karnataka,GULBARGA,2008,Banana,19734.0
Karnataka,GULBARGA,2008,Coconut ,3514.0
Karnataka,GULBARGA,2008,Coriander,10.0
Karnataka,GULBARGA,2008,Cotton(lint),185757.0
Karnataka,GULBARGA,2008,Dry ginger,287.0
Karnataka,GULBARGA,2008,Garlic,22.0
Karnataka,GULBARGA,2008,Mesta,993.0
Karnataka,GULBARGA,2008,Sannhamp,1.0
Karnataka,GULBARGA,2008,Sugarcane,407527.0
Karnataka,GULBARGA,2008,Sweet potato,142.0
Karnataka,GULBARGA,2008,Turmeric,954.0
Karnataka,GULBARGA,2009,Arhar/Tur,153285.0
Karnataka,GULBARGA,2009,Bajra,20403.0
Karnataka,GULBARGA,2009,Castor seed,83.0
Karnataka,GULBARGA,2009,Gram,256.0
Karnataka,GULBARGA,2009,Groundnut,3610.0
Karnataka,GULBARGA,2009,Horse-gram,256.0
Karnataka,GULBARGA,2009,Jowar,5182.0
Karnataka,GULBARGA,2009,Maize,4138.0
Karnataka,GULBARGA,2009,Moong(Green Gram),2848.0
Karnataka,GULBARGA,2009,Niger seed,180.0
Karnataka,GULBARGA,2009,Onion,2929.0
Karnataka,GULBARGA,2009,Other Kharif pulses,496.0
Karnataka,GULBARGA,2009,Potato,25.0
Karnataka,GULBARGA,2009,Rice,91024.31
Karnataka,GULBARGA,2009,Sesamum,1288.0
Karnataka,GULBARGA,2009,Small millets,36.0
Karnataka,GULBARGA,2009,Soyabean,192.0
Karnataka,GULBARGA,2009,Sunflower,15846.0
Karnataka,GULBARGA,2009,Urad,1096.0
Karnataka,GULBARGA,2009,Dry chillies,143.0
Karnataka,GULBARGA,2009,Gram,138.0
Karnataka,GULBARGA,2009,Groundnut,35207.0
Karnataka,GULBARGA,2009,Horse-gram,138.0
Karnataka,GULBARGA,2009,Jowar,308217.0
Karnataka,GULBARGA,2009,Linseed,221.0
Karnataka,GULBARGA,2009,Maize,621.0
Karnataka,GULBARGA,2009,Onion,9335.0
Karnataka,GULBARGA,2009,Other  Rabi pulses,11.0
Karnataka,GULBARGA,2009,Potato,59.0
Karnataka,GULBARGA,2009,Rapeseed &Mustard,9.0
Karnataka,GULBARGA,2009,Rice,4529.0
Karnataka,GULBARGA,2009,Safflower,10949.0
Karnataka,GULBARGA,2009,Sunflower,14621.0
Karnataka,GULBARGA,2009,Wheat,26294.0
Karnataka,GULBARGA,2009,Bajra,279.0
Karnataka,GULBARGA,2009,Dry chillies,405.0
Karnataka,GULBARGA,2009,Jowar,510.0
Karnataka,GULBARGA,2009,Maize,2382.0
Karnataka,GULBARGA,2009,Onion,939.0
Karnataka,GULBARGA,2009,Rice,84951.0
Karnataka,GULBARGA,2009,Sunflower,831.0
Karnataka,GULBARGA,2009,Banana,44740.0
Karnataka,GULBARGA,2009,Coconut ,3406.0
Karnataka,GULBARGA,2009,Coriander,6.0
Karnataka,GULBARGA,2009,Cotton(lint),55471.0
Karnataka,GULBARGA,2009,Dry ginger,252.0
Karnataka,GULBARGA,2009,Garlic,27.0
Karnataka,GULBARGA,2009,Mesta,322.0
Karnataka,GULBARGA,2009,Sugarcane,763482.0
Karnataka,GULBARGA,2009,Sweet potato,66.0
Karnataka,GULBARGA,2009,Turmeric,538.0
Karnataka,GULBARGA,2010,Arhar/Tur,206718.0
Karnataka,GULBARGA,2010,Bajra,13796.0
Karnataka,GULBARGA,2010,Castor seed,57.0
Karnataka,GULBARGA,2010,Cotton(lint),38254.0
Karnataka,GULBARGA,2010,Cowpea(Lobia),285.0
Karnataka,GULBARGA,2010,Dry chillies,2861.0
Karnataka,GULBARGA,2010,Groundnut,583.0
Karnataka,GULBARGA,2010,Horse-gram,648.0
Karnataka,GULBARGA,2010,Jowar,2313.0
Karnataka,GULBARGA,2010,Maize,11018.0
Karnataka,GULBARGA,2010,Moong(Green Gram),16013.0
Karnataka,GULBARGA,2010,Niger seed,174.0
Karnataka,GULBARGA,2010,Onion,4242.0
Karnataka,GULBARGA,2010,Other Kharif pulses,167.0
Karnataka,GULBARGA,2010,Potato,61.0
Karnataka,GULBARGA,2010,Rice,4822.0
Karnataka,GULBARGA,2010,Sesamum,4228.0
Karnataka,GULBARGA,2010,Small millets,7.0
Karnataka,GULBARGA,2010,Soyabean,140.0
Karnataka,GULBARGA,2010,Sunflower,8592.0
Karnataka,GULBARGA,2010,Urad,18281.0
Karnataka,GULBARGA,2010,Dry chillies,223.0
Karnataka,GULBARGA,2010,Gram,147961.0
Karnataka,GULBARGA,2010,Groundnut,2930.0
Karnataka,GULBARGA,2010,Horse-gram,47.0
Karnataka,GULBARGA,2010,Jowar,173408.0
Karnataka,GULBARGA,2010,Linseed,184.0
Karnataka,GULBARGA,2010,Maize,404.0
Karnataka,GULBARGA,2010,Onion,6733.0
Karnataka,GULBARGA,2010,Rapeseed &Mustard,5.0
Karnataka,GULBARGA,2010,Rice,1850.0
Karnataka,GULBARGA,2010,Safflower,5520.0
Karnataka,GULBARGA,2010,Sunflower,4284.0
Karnataka,GULBARGA,2010,Wheat,26539.0
Karnataka,GULBARGA,2010,Dry chillies,301.0
Karnataka,GULBARGA,2010,Maize,2713.0
Karnataka,GULBARGA,2010,Onion,2032.0
Karnataka,GULBARGA,2010,Rice,2913.0
Karnataka,GULBARGA,2010,Sunflower,165.0
Karnataka,GULBARGA,2010,Banana,60127.0
Karnataka,GULBARGA,2010,Coconut ,2275.0
Karnataka,GULBARGA,2010,Coriander,4.0
Karnataka,GULBARGA,2010,Dry ginger,260.5
Karnataka,GULBARGA,2010,Garlic,19.0
Karnataka,GULBARGA,2010,Mesta,397.0
Karnataka,GULBARGA,2010,Sugarcane,724252.0
Karnataka,GULBARGA,2010,Turmeric,573.0
Karnataka,GULBARGA,2011,Arhar/Tur,175998.0
Karnataka,GULBARGA,2011,Bajra,16845.0
Karnataka,GULBARGA,2011,Castor seed,91.0
Karnataka,GULBARGA,2011,Cotton(lint),107190.0
Karnataka,GULBARGA,2011,Cowpea(Lobia),404.0
Karnataka,GULBARGA,2011,Dry chillies,2853.0
Karnataka,GULBARGA,2011,Groundnut,932.0
Karnataka,GULBARGA,2011,Horse-gram,629.0
Karnataka,GULBARGA,2011,Jowar,3376.0
Karnataka,GULBARGA,2011,Maize,13977.0
Karnataka,GULBARGA,2011,Moong(Green Gram),7991.0
Karnataka,GULBARGA,2011,Niger seed,344.0
Karnataka,GULBARGA,2011,Onion,3623.0
Karnataka,GULBARGA,2011,Other Kharif pulses,478.0
Karnataka,GULBARGA,2011,Peas & beans (Pulses),71.0
Karnataka,GULBARGA,2011,Potato,826.0
Karnataka,GULBARGA,2011,Rice,5331.0
Karnataka,GULBARGA,2011,Sesamum,2744.0
Karnataka,GULBARGA,2011,Small millets,8.0
Karnataka,GULBARGA,2011,Soyabean,320.0
Karnataka,GULBARGA,2011,Sunflower,11108.0
Karnataka,GULBARGA,2011,Urad,11139.0
Karnataka,GULBARGA,2011,Dry chillies,337.0
Karnataka,GULBARGA,2011,Gram,116889.0
Karnataka,GULBARGA,2011,Groundnut,4195.0
Karnataka,GULBARGA,2011,Horse-gram,41.0
Karnataka,GULBARGA,2011,Jowar,190996.0
Karnataka,GULBARGA,2011,Linseed,97.0
Karnataka,GULBARGA,2011,Maize,190.0
Karnataka,GULBARGA,2011,Onion,18982.0
Karnataka,GULBARGA,2011,Rapeseed &Mustard,2.0
Karnataka,GULBARGA,2011,Rice,718.0
Karnataka,GULBARGA,2011,Safflower,3962.0
Karnataka,GULBARGA,2011,Sunflower,6742.0
Karnataka,GULBARGA,2011,Wheat,24893.0
Karnataka,GULBARGA,2011,Dry chillies,140.0
Karnataka,GULBARGA,2011,Maize,1104.0
Karnataka,GULBARGA,2011,Onion,573.0
Karnataka,GULBARGA,2011,Rice,182.0
Karnataka,GULBARGA,2011,Sunflower,95.0
Karnataka,GULBARGA,2011,Banana,68891.0
Karnataka,GULBARGA,2011,Coconut ,2406.0
Karnataka,GULBARGA,2011,Coriander,4.0
Karnataka,GULBARGA,2011,Dry ginger,642.7
Karnataka,GULBARGA,2011,Garlic,17.0
Karnataka,GULBARGA,2011,Mesta,434.0
Karnataka,GULBARGA,2011,Sugarcane,615773.0
Karnataka,GULBARGA,2011,Turmeric,5204.0
Karnataka,GULBARGA,2012,Arhar/Tur,250736.0
Karnataka,GULBARGA,2012,Bajra,16961.0
Karnataka,GULBARGA,2012,Castor seed,7.0
Karnataka,GULBARGA,2012,Cotton(lint),90771.0
Karnataka,GULBARGA,2012,Cowpea(Lobia),118.0
Karnataka,GULBARGA,2012,Dry chillies,153.0
Karnataka,GULBARGA,2012,Groundnut,610.0
Karnataka,GULBARGA,2012,Horse-gram,177.0
Karnataka,GULBARGA,2012,Jowar,4092.0
Karnataka,GULBARGA,2012,Maize,13278.0
Karnataka,GULBARGA,2012,Moong(Green Gram),10148.0
Karnataka,GULBARGA,2012,Niger seed,73.0
Karnataka,GULBARGA,2012,Onion,3934.0
Karnataka,GULBARGA,2012,Other Kharif pulses,202.0
Karnataka,GULBARGA,2012,Potato,185.0
Karnataka,GULBARGA,2012,Rice,4834.0
Karnataka,GULBARGA,2012,Sesamum,2651.0
Karnataka,GULBARGA,2012,Small millets,5.0
Karnataka,GULBARGA,2012,Soyabean,3416.0
Karnataka,GULBARGA,2012,Sunflower,12079.0
Karnataka,GULBARGA,2012,Urad,16646.0
Karnataka,GULBARGA,2012,Dry chillies,71.0
Karnataka,GULBARGA,2012,Gram,129137.0
Karnataka,GULBARGA,2012,Groundnut,1137.0
Karnataka,GULBARGA,2012,Jowar,217123.0
Karnataka,GULBARGA,2012,Linseed,46.0
Karnataka,GULBARGA,2012,Maize,591.0
Karnataka,GULBARGA,2012,Onion,4227.0
Karnataka,GULBARGA,2012,Rice,2277.0
Karnataka,GULBARGA,2012,Safflower,4807.0
Karnataka,GULBARGA,2012,Sunflower,9934.0
Karnataka,GULBARGA,2012,Wheat,14787.0
Karnataka,GULBARGA,2012,Dry chillies,65.0
Karnataka,GULBARGA,2012,Groundnut,2310.0
Karnataka,GULBARGA,2012,Maize,2383.0
Karnataka,GULBARGA,2012,Onion,289.0
Karnataka,GULBARGA,2012,Rice,210.0
Karnataka,GULBARGA,2012,Sunflower,148.0
Karnataka,GULBARGA,2012,Coconut ,1782.0
Karnataka,GULBARGA,2012,Coriander,7.0
Karnataka,GULBARGA,2012,Dry ginger,64.0
Karnataka,GULBARGA,2012,Garlic,16.0
Karnataka,GULBARGA,2012,Mesta,234.0
Karnataka,GULBARGA,2012,Sugarcane,731169.0
Karnataka,GULBARGA,2012,Sweet potato,78.0
Karnataka,GULBARGA,2012,Turmeric,920.0
Karnataka,GULBARGA,2013,Arhar/Tur,394592.0
Karnataka,GULBARGA,2013,Bajra,19870.0
Karnataka,GULBARGA,2013,Cotton(lint),269445.0
Karnataka,GULBARGA,2013,Cowpea(Lobia),107.0
Karnataka,GULBARGA,2013,Dry chillies,2581.0
Karnataka,GULBARGA,2013,Groundnut,592.0
Karnataka,GULBARGA,2013,Horse-gram,195.0
Karnataka,GULBARGA,2013,Jowar,4703.0
Karnataka,GULBARGA,2013,Maize,13705.0
Karnataka,GULBARGA,2013,Moong(Green Gram),17077.0
Karnataka,GULBARGA,2013,Niger seed,116.0
Karnataka,GULBARGA,2013,Onion,4703.0
Karnataka,GULBARGA,2013,Other Kharif pulses,232.0
Karnataka,GULBARGA,2013,Potato,26.0
Karnataka,GULBARGA,2013,Rapeseed &Mustard,1.0
Karnataka,GULBARGA,2013,Rice,11335.0
Karnataka,GULBARGA,2013,Sesamum,3202.0
Karnataka,GULBARGA,2013,Small millets,8.0
Karnataka,GULBARGA,2013,Soyabean,8334.0
Karnataka,GULBARGA,2013,Sunflower,16281.0
Karnataka,GULBARGA,2013,Urad,22033.0
Karnataka,GULBARGA,2013,Dry chillies,17.0
Karnataka,GULBARGA,2013,Gram,155732.0
Karnataka,GULBARGA,2013,Jowar,292750.0
Karnataka,GULBARGA,2013,Linseed,62.0
Karnataka,GULBARGA,2013,Maize,1295.0
Karnataka,GULBARGA,2013,Onion,4867.0
Karnataka,GULBARGA,2013,Rice,1949.0
Karnataka,GULBARGA,2013,Safflower,5719.0
Karnataka,GULBARGA,2013,Sunflower,10777.0
Karnataka,GULBARGA,2013,Wheat,23502.0
Karnataka,GULBARGA,2013,Dry chillies,130.0
Karnataka,GULBARGA,2013,Groundnut,2416.0
Karnataka,GULBARGA,2013,Maize,801.0
Karnataka,GULBARGA,2013,Onion,322.0
Karnataka,GULBARGA,2013,Rice,249.0
Karnataka,GULBARGA,2013,Sunflower,62.0
Karnataka,GULBARGA,2013,Coconut ,944.0
Karnataka,GULBARGA,2013,Coriander,7.0
Karnataka,GULBARGA,2013,Garlic,25.0
Karnataka,GULBARGA,2013,Mesta,156.0
Karnataka,GULBARGA,2013,Sugarcane,1678202.0
Karnataka,GULBARGA,2013,Turmeric,2016.0
Karnataka,GULBARGA,2014,Arhar/Tur,210003.0
Karnataka,GULBARGA,2014,Bajra,18218.0
Karnataka,GULBARGA,2014,Castor seed,48.0
Karnataka,GULBARGA,2014,Cotton(lint),338020.0
Karnataka,GULBARGA,2014,Cowpea(Lobia),221.0
Karnataka,GULBARGA,2014,Groundnut,235.0
Karnataka,GULBARGA,2014,Horse-gram,248.0
Karnataka,GULBARGA,2014,Jowar,1730.0
Karnataka,GULBARGA,2014,Maize,12713.0
Karnataka,GULBARGA,2014,Moong(Green Gram),6362.0
Karnataka,GULBARGA,2014,Niger seed,112.0
Karnataka,GULBARGA,2014,Onion,3646.0
Karnataka,GULBARGA,2014,Other Kharif pulses,220.0
Karnataka,GULBARGA,2014,Potato,326.0
Karnataka,GULBARGA,2014,Rapeseed &Mustard,23.0
Karnataka,GULBARGA,2014,Rice,2887.0
Karnataka,GULBARGA,2014,Sesamum,2277.0
Karnataka,GULBARGA,2014,Small millets,67.0
Karnataka,GULBARGA,2014,Soyabean,13170.0
Karnataka,GULBARGA,2014,Sunflower,12822.0
Karnataka,GULBARGA,2014,Urad,6616.0
Karnataka,GULBARGA,2014,Dry chillies,161.0
Karnataka,GULBARGA,2014,Gram,155482.0
Karnataka,GULBARGA,2014,Jowar,271569.0
Karnataka,GULBARGA,2014,Linseed,104.0
Karnataka,GULBARGA,2014,Maize,87.0
Karnataka,GULBARGA,2014,Onion,11671.0
Karnataka,GULBARGA,2014,Rice,452.0
Karnataka,GULBARGA,2014,Safflower,2398.0
Karnataka,GULBARGA,2014,Sunflower,10692.0
Karnataka,GULBARGA,2014,Wheat,23751.0
Karnataka,GULBARGA,2014,Dry chillies,123.0
Karnataka,GULBARGA,2014,Groundnut,2914.0
Karnataka,GULBARGA,2014,Maize,593.0
Karnataka,GULBARGA,2014,Onion,574.0
Karnataka,GULBARGA,2014,Rice,4542.0
Karnataka,GULBARGA,2014,Sunflower,192.0
Karnataka,GULBARGA,2014,Coconut ,1713.0
Karnataka,GULBARGA,2014,Coriander,15.0
Karnataka,GULBARGA,2014,Sugarcane,3025950.0
Karnataka,HASSAN,1997,Arhar/Tur,828.0
Karnataka,HASSAN,1997,Black pepper,21.0
Karnataka,HASSAN,1997,Dry chillies,4855.0
Karnataka,HASSAN,1997,Dry ginger,32.0
Karnataka,HASSAN,1997,Groundnut,4250.0
Karnataka,HASSAN,1997,Horse-gram,7068.0
Karnataka,HASSAN,1997,Jowar,3318.0
Karnataka,HASSAN,1997,Maize,13259.0
Karnataka,HASSAN,1997,Paddy,220500.0
Karnataka,HASSAN,1997,Ragi,143458.0
Karnataka,HASSAN,1997,Rice,147084.0
Karnataka,HASSAN,1997,Dry chillies,278.0
Karnataka,HASSAN,1997,Groundnut,2488.0
Karnataka,HASSAN,1997,Horse-gram,18636.0
Karnataka,HASSAN,1997,Jowar,630.0
Karnataka,HASSAN,1997,Maize,18.0
Karnataka,HASSAN,1997,Paddy,19042.0
Karnataka,HASSAN,1997,Ragi,18853.0
Karnataka,HASSAN,1997,Rice,12700.0
Karnataka,HASSAN,1997,Paddy,41677.0
Karnataka,HASSAN,1997,Ragi,1459.0
Karnataka,HASSAN,1997,Rice,27796.0
Karnataka,HASSAN,1997,Arecanut,1752.0
Karnataka,HASSAN,1997,Cardamom,344.0
Karnataka,HASSAN,1997,Coriander,32.0
Karnataka,HASSAN,1997,Garlic,32.0
Karnataka,HASSAN,1997,Sugarcane,495343.0
Karnataka,HASSAN,1997,Turmeric,89.0
Karnataka,HASSAN,1998,Arhar/Tur,858.0
Karnataka,HASSAN,1998,Castor seed,1978.0
Karnataka,HASSAN,1998,Cotton(lint),5688.0
Karnataka,HASSAN,1998,Dry ginger,378.0
Karnataka,HASSAN,1998,Groundnut,1826.0
Karnataka,HASSAN,1998,Horse-gram,3213.0
Karnataka,HASSAN,1998,Jowar,3315.0
Karnataka,HASSAN,1998,Maize,16901.0
Karnataka,HASSAN,1998,Moong(Green Gram),843.0
Karnataka,HASSAN,1998,Niger seed,872.0
Karnataka,HASSAN,1998,Onion,154.0
Karnataka,HASSAN,1998,Peas & beans (Pulses),1392.0
Karnataka,HASSAN,1998,Potato,153737.0
Karnataka,HASSAN,1998,Ragi,215818.0
Karnataka,HASSAN,1998,Rapeseed &Mustard,100.0
Karnataka,HASSAN,1998,Rice,129213.0
Karnataka,HASSAN,1998,Sesamum,2411.0
Karnataka,HASSAN,1998,Soyabean,61.0
Karnataka,HASSAN,1998,Sunflower,6342.0
Karnataka,HASSAN,1998,Gram,909.0
Karnataka,HASSAN,1998,Groundnut,2747.0
Karnataka,HASSAN,1998,Horse-gram,13639.0
Karnataka,HASSAN,1998,Jowar,989.0
Karnataka,HASSAN,1998,Maize,304.0
Karnataka,HASSAN,1998,Moong(Green Gram),97.0
Karnataka,HASSAN,1998,Onion,31.0
Karnataka,HASSAN,1998,Peas & beans (Pulses),102.0
Karnataka,HASSAN,1998,Potato,5795.0
Karnataka,HASSAN,1998,Ragi,24563.0
Karnataka,HASSAN,1998,Rice,7771.0
Karnataka,HASSAN,1998,Sunflower,1746.0
